what,kind,bundleId,bundleVersion,description,time
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1347228319587
java.runtime.version,sysinfo,,,"1.6.0_35-b10-428-11M3811",1347228319587
java.specification.name,sysinfo,,,"Java Platform API Specification",1347228319587
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1347228319587
java.specification.version,sysinfo,,,"1.6",1347228319587
java.vendor,sysinfo,,,"Apple Inc.",1347228319587
java.version,sysinfo,,,"1.6.0_35",1347228319587
java.vm.info,sysinfo,,,"mixed mode",1347228319587
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1347228319587
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1347228319587
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1347228319587
java.vm.specification.version,sysinfo,,,"1.0",1347228319587
java.vm.vendor,sysinfo,,,"Apple Inc.",1347228319587
java.vm.version,sysinfo,,,"20.10-b01-428",1347228319587
started,bundle,com.android.ide.eclipse.traceview,20.0.3.v201208082019-427395,"com.android.ide.eclipse.traceview",1347228322154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347228470234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347228474175
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347228477448
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1347228536675
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1347228568512
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1347228568518
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1347228584640
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1347228584679
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1347228585232
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1347228585241
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1347228585254
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1347228585258
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1347228585265
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1347228585268
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1347228585269
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1347228585269
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1347228585301
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1347228585303
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1347228585306
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1347228585307
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1347228585353
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1347228585489
error,log,,,"Failed to load properties file for project 'AVFapp'",1347228585562
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1347228585584
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1347228585599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347228585866
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1347228585894
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1347228586204
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1347228586505
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1347228586602
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1347228586658
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1347228586694
opened,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1347228586765
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1347228586860
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1347228589562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347228604004
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347228692780
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1347228699652
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1347228700095
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347228701369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347228732540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1347228732577
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1347228734691
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1347228738483
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1347228738611
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347228741359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347228762947
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1347228762983
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347228763813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347228769118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347228781914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347228923277
activated,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1347228923707
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1347228923747
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1347228923763
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1347228923844
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1347228925830
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347228930230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347228935323
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1347228936246
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1347228936266
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1347228936277
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1347228936338
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1347228936397
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1347228936408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347228940074
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347228960067
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347228983166
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1347228989433
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1347228989466
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1347228989930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347228999073
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1347229001017
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347229004180
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347229004346
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.open.editor",1347229004356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347229008124
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347229011724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347229029257
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347229030340
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347229065105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347229066416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347229077551
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347229082231
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347229084906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347229092420
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1347229098627
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1347229105000
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1347229105035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347229107774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347229115321
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347229124949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347229134431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347229135244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347229147542
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347229231892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347229258571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347229296696
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347229301786
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347229310257
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1347229311683
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347229315418
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1347229328960
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1347229329294
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1347229380564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347229385072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347229388901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347229394361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347229426186
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1347229428878
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1347229429322
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1347229429480
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1347229432114
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1347229440563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347229440583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347229440635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347229440657
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347229449330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347229450508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347229475953
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1347229477159
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1347229480235
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347229482716
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347229485785
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347229485944
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1347229486382
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.200.v201103081922,"org.eclipse.wst.xsl.jaxp.debug.ui",1347229486383
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,20.0.3.v201208082019-427395,"overlay.com.android.ide.eclipse.adt.overlay",1347229486384
stopped,bundle,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.adt",1347229486384
stopped,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1347229486384
stopped,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1347229486386
stopped,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1347229486390
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1347229486390
stopped,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1347229486392
stopped,bundle,org.eclipse.wst.web.ui,1.1.500.v201111030500,"org.eclipse.wst.web.ui",1347229486392
stopped,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1347229486393
stopped,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1347229486395
stopped,bundle,org.eclipse.wst.xsl.exslt.ui,1.0.0.v201006012005,"org.eclipse.wst.xsl.exslt.ui",1347229486396
stopped,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1347229486396
stopped,bundle,org.eclipse.wst.xml.xpath.ui,1.1.100.v201105030025,"org.eclipse.wst.xml.xpath.ui",1347229486399
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.404.v201105050216,"org.eclipse.wst.xsd.ui",1347229486404
stopped,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1347229486405
stopped,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1347229486405
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1347229486407
stopped,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1347229486408
stopped,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.ui",1347229486409
stopped,bundle,org.eclipse.wst.jsdt.support.firefox,1.0.400.v201008112000,"org.eclipse.wst.jsdt.support.firefox",1347229486410
stopped,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1347229486410
stopped,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1347229486410
stopped,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1347229486412
activated,perspective,org.eclipse.wst.jsdt.ui,,"org.eclipse.wst.jsdt.ui.JavaPerspective",1347229495228
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1347229495229
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1347229495229
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1347229495230
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1347229495230
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1347229495231
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1347229495231
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1347229495232
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1347229495232
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1347229495233
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1347229495233
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1347229495233
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1347229495234
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1347229495234
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1347229495234
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1347229495235
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1347229495235
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1347229495236
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1347229495236
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1347229495237
